tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-1045,Washington,Hard,28,P,20250721,295,214939,,,Anna Kalinskaya,R,175,RUS,26.6,220704,4,,Clara Tauson,R,182,DEN,22.5,6-3 7-5,3,QF,95,4,6,61,39,27,10,10,3,6,4,5,74,47,25,11,11,5,11,48,1172,19,2292
2025-1045,Washington,Hard,28,P,20250721,294,221054,,,Emma Raducanu,R,175,GBR,22.6,206289,,WC,Maria Sakkari,R,172,GRE,29.9,6-4 7-5,3,QF,130,7,6,78,52,38,9,11,5,8,5,5,88,47,31,15,11,8,13,46,1211,90,794
2025-1045,Washington,Hard,28,P,20250721,293,220367,,,Leylah Fernandez,L,168,CAN,22.8,202468,1,,Jessica Pegula,R,170,USA,31.4,6-3 1-6 7-5,3,R16,139,5,9,91,47,36,22,14,4,7,2,4,93,49,34,24,14,5,8,36,1350,4,6423
2025-1045,Washington,Hard,28,P,20250721,292,203501,,Q,Taylor Townsend,L,170,USA,29.2,213550,6,,Sofia Kenin,R,170,USA,26.6,6-3 6-0,3,R16,57,17,2,43,29,24,8,8,0,1,1,7,43,22,12,5,7,4,9,97,752,26,1678
2025-1045,Washington,Hard,28,P,20250721,291,214981,3,,Elena Rybakina,R,184,KAZ,26.0,239475,,WC,Victoria Mboko,R,,CAN,18.9,6-3 7-5,3,R16,85,3,1,59,34,23,14,11,1,3,3,9,73,43,28,11,10,5,9,12,2806,88,811
2025-1045,Washington,Hard,28,P,20250721,290,211684,5,,Magdalena Frech,R,171,POL,27.5,200748,,WC,Venus Williams,R,185,USA,45.0,6-2 6-2,3,R16,73,3,3,45,30,26,6,8,1,2,1,5,43,22,10,7,8,0,5,24,1821,,
2025-1045,Washington,Hard,28,P,20250721,289,214939,,,Anna Kalinskaya,R,175,RUS,26.6,202663,8,,Magda Linette,R,171,POL,33.4,6-4 6-0,3,R16,76,3,2,43,30,25,8,8,2,2,6,2,66,35,22,12,8,10,14,48,1172,28,1594
2025-1045,Washington,Hard,28,P,20250721,288,220704,4,,Clara Tauson,R,182,DEN,22.5,214452,,Q,Caroline Dolehide,R,178,USA,26.8,3-6 7-5 6-4,3,R16,190,3,11,124,68,43,28,15,10,14,0,9,118,75,48,18,16,13,18,19,2292,57,997
2025-1045,Washington,Hard,28,P,20250721,287,221054,,,Emma Raducanu,R,175,GBR,22.6,211768,,WC,Naomi Osaka,R,180,JPN,27.7,6-4 6-2,3,R16,81,4,1,57,39,29,11,9,2,2,5,7,52,24,21,9,9,1,4,46,1211,51,1154
2025-1045,Washington,Hard,28,P,20250721,286,206289,,WC,Maria Sakkari,R,172,GRE,29.9,215613,2,,Emma Navarro,R,,USA,24.1,7-5 7-6(1),3,R16,119,7,4,85,47,36,24,12,3,3,1,6,77,42,30,21,12,1,2,90,794,11,3420
2025-1045,Washington,Hard,28,P,20250721,284,220367,,,Leylah Fernandez,L,168,CAN,22.8,233741,,,Maya Joint,R,,AUS,19.2,6-3 6-3,3,R32,80,5,2,54,37,29,9,9,1,1,0,5,64,46,29,5,9,4,7,36,1350,38,1309
2025-1045,Washington,Hard,28,P,20250721,283,203501,,Q,Taylor Townsend,L,170,USA,29.2,213583,,,Tatjana Maria,R,172,GER,37.9,6-4 7-5,3,R32,108,4,5,78,47,28,20,11,8,10,5,3,75,40,25,17,11,9,13,97,752,37,1320
2025-1045,Washington,Hard,28,P,20250721,282,213550,6,,Sofia Kenin,R,170,USA,26.6,221024,,,Hailey Baptiste,R,,USA,23.7,6-3 7-6(4),3,R32,95,2,1,62,38,28,16,10,2,3,9,5,77,39,29,17,11,3,6,26,1678,50,1156
2025-1045,Washington,Hard,28,P,20250721,280,239475,,WC,Victoria Mboko,R,,CAN,18.9,215713,,,Anastasia Potapova,R,175,RUS,24.3,6-2 6-4,3,R32,97,2,6,59,32,24,13,9,4,6,4,3,82,46,27,14,9,8,13,88,811,42,1251
2025-1045,Washington,Hard,28,P,20250721,279,200748,,WC,Venus Williams,R,185,USA,45.0,220548,,,Peyton Stearns,R,,USA,23.7,6-3 6-4,3,R32,97,9,4,57,31,22,9,10,2,6,3,4,70,40,22,9,9,8,14,,,35,1386
2025-1045,Washington,Hard,28,P,20250721,278,211684,5,,Magdalena Frech,R,171,POL,27.5,263857,,Q,Yuliia Starodubtseva,R,,UKR,25.4,6-2 6-4,3,R32,92,3,1,58,36,21,13,9,4,6,0,4,51,30,18,8,9,3,8,24,1821,74,875
2025-1045,Washington,Hard,28,P,20250721,277,202663,8,,Magda Linette,R,171,POL,33.4,203389,,,Danielle Collins,R,178,USA,31.6,7-5 6-4,3,R32,107,9,2,62,42,29,9,11,3,6,4,13,66,39,25,9,11,2,7,28,1594,63,952
2025-1045,Washington,Hard,28,P,20250721,276,214939,,,Anna Kalinskaya,R,175,RUS,26.6,215872,,Q,Kamilla Rakhimova,R,,UZB,23.8,6-2 6-3,3,R32,75,3,4,47,31,24,7,8,2,3,2,6,55,28,16,10,9,5,10,48,1172,66,941
2025-1045,Washington,Hard,28,P,20250721,275,214452,,Q,Caroline Dolehide,R,178,USA,26.8,220520,,,Mccartney Kessler,R,,USA,26.0,7-6(3) 5-7 6-3,3,R32,154,6,4,91,56,44,17,16,5,9,2,6,113,72,42,21,17,7,12,57,997,31,1455
2025-1045,Washington,Hard,28,P,20250721,273,221054,,,Emma Raducanu,R,175,GBR,22.6,216146,7,,Marta Kostyuk,R,175,UKR,23.0,7-6(4) 6-4,3,R32,114,2,4,75,55,39,10,11,5,7,3,7,80,47,31,16,11,4,7,46,1211,27,1616
2025-1045,Washington,Hard,28,P,20250721,272,211768,,WC,Naomi Osaka,R,180,JPN,27.7,201709,,,Yulia Putintseva,R,163,KAZ,30.5,6-2 7-5,3,R32,92,8,6,62,26,23,16,10,1,3,4,4,68,46,29,7,10,5,10,51,1154,43,1225
2025-1045,Washington,Hard,28,P,20250721,271,206289,,WC,Maria Sakkari,R,172,GRE,29.9,211107,,,Katie Boulter,R,180,GBR,28.9,6-3 6-4,3,R32,82,6,4,58,37,30,9,10,3,5,3,5,63,32,21,13,9,3,7,90,794,41,1278
2025-806,Montreal,Hard,96,PM,20250727,300,239475,,WC,Victoria Mboko,R,,CAN,18.9,211768,,,Naomi Osaka,R,180,JPN,27.7,2-6 6-4 6-1,3,F,124,4,13,92,56,35,10,12,7,13,1,5,86,50,27,12,13,1,9,85,836,49,1214
2025-806,Montreal,Hard,96,PM,20250727,299,239475,,WC,Victoria Mboko,R,,CAN,18.9,214981,9,,Elena Rybakina,R,184,KAZ,26.1,1-6 7-5 7-6(4),3,SF,166,4,11,121,87,50,12,15,6,13,5,1,111,59,33,27,16,4,10,85,836,12,2893
2025-806,Montreal,Hard,96,PM,20250727,298,211768,,,Naomi Osaka,R,180,JPN,27.7,220704,16,,Clara Tauson,R,182,DEN,22.5,6-2 7-6(7),3,SF,105,4,3,77,40,30,20,10,7,9,4,3,66,40,27,11,10,1,5,49,1214,19,2346
2025-806,Montreal,Hard,96,PM,20250727,297,239475,,WC,Victoria Mboko,R,,CAN,18.9,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.8,6-4 6-2,3,QF,77,3,2,58,38,26,10,9,3,5,0,5,57,37,22,4,9,4,9,85,836,51,1126
2025-806,Montreal,Hard,96,PM,20250727,296,214981,9,,Elena Rybakina,R,184,KAZ,26.1,216146,24,,Marta Kostyuk,R,175,UKR,23.0,6-1 2-1 RET,3,QF,54,0,1,30,13,10,11,5,1,1,0,3,41,20,14,5,5,7,10,12,2893,28,1616
2025-806,Montreal,Hard,96,PM,20250727,295,211768,,,Naomi Osaka,R,180,JPN,27.7,202494,10,,Elina Svitolina,R,174,UKR,30.8,6-2 6-2,3,QF,68,1,2,51,29,24,11,8,4,5,2,4,44,22,13,7,8,2,7,49,1214,13,2794
2025-806,Montreal,Hard,96,PM,20250727,294,220704,16,,Clara Tauson,R,182,DEN,22.5,201619,6,,Madison Keys,R,178,USA,30.4,6-1 6-4,3,QF,70,5,2,59,40,31,12,9,3,3,5,4,46,28,20,7,8,3,6,19,2346,8,4374
2025-806,Montreal,Hard,96,PM,20250727,293,239475,,WC,Victoria Mboko,R,,CAN,18.9,221103,1,,Coco Gauff,R,175,USA,21.3,6-1 6-4,3,R16,62,2,5,50,29,23,13,8,4,4,1,6,47,20,14,12,9,1,5,85,836,2,7669
2025-806,Montreal,Hard,96,PM,20250727,292,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.8,202684,,,Lin Zhu,R,173,CHN,31.4,7-5 1-6 6-2,3,R16,137,7,6,99,55,36,11,13,8,16,0,2,89,62,25,14,14,4,13,51,1126,493,101
2025-806,Montreal,Hard,96,PM,20250727,291,216146,24,,Marta Kostyuk,R,175,UKR,23.0,220520,28,,Mccartney Kessler,R,,USA,26.0,5-7 6-3 6-3,3,R16,155,1,10,101,55,39,24,15,10,13,0,12,119,83,54,10,15,15,20,28,1616,32,1455
2025-806,Montreal,Hard,96,PM,20250727,290,214981,9,,Elena Rybakina,R,184,KAZ,26.1,215035,30,,Dayana Yastremska,R,175,UKR,25.1,5-7 6-2 7-5,3,R16,151,7,9,102,60,44,21,16,4,7,4,7,114,59,36,28,16,4,9,12,2893,35,1394
2025-806,Montreal,Hard,96,PM,20250727,289,202494,10,,Elina Svitolina,R,174,UKR,30.8,216153,5,,Amanda Anisimova,R,180,USA,23.9,6-4 6-1,3,R16,85,4,3,74,46,29,16,9,8,9,4,4,52,32,21,6,8,3,7,13,2794,7,4470
2025-806,Montreal,Hard,96,PM,20250727,288,211768,,,Naomi Osaka,R,180,JPN,27.7,201545,,,Anastasija Sevastova,R,169,LAT,35.2,6-1 6-0,3,R16,49,5,0,43,25,18,13,7,3,3,0,5,31,17,7,2,6,0,5,49,1214,386,150
2025-806,Montreal,Hard,96,PM,20250727,287,201619,6,,Madison Keys,R,178,USA,30.4,214096,11,,Karolina Muchova,R,178,CZE,28.9,4-6 6-3 7-5,3,R16,140,4,6,106,85,54,9,16,3,6,1,4,100,62,37,22,15,10,14,8,4374,14,2718
2025-806,Montreal,Hard,96,PM,20250727,286,220704,16,,Clara Tauson,R,182,DEN,22.5,216347,2,,Iga Swiatek,R,176,POL,24.1,7-6(1) 6-3,3,R16,113,6,4,80,47,35,15,11,7,9,8,5,61,35,23,11,10,2,5,19,2346,3,6813
2025-806,Montreal,Hard,96,PM,20250727,285,221103,1,,Coco Gauff,R,175,USA,21.3,206368,,,Veronika Kudermetova,R,175,RUS,28.2,4-6 7-5 6-2,3,R32,152,5,14,111,68,44,24,15,6,9,6,1,97,55,35,20,15,5,10,2,7669,42,1308
2025-806,Montreal,Hard,96,PM,20250727,284,239475,,WC,Victoria Mboko,R,,CAN,18.9,213631,,,Marie Bouzkova,R,180,CZE,27.0,1-6 6-3 6-0,3,R32,116,5,10,69,41,25,9,11,5,10,1,4,71,42,23,9,11,7,14,85,836,39,1372
2025-806,Montreal,Hard,96,PM,20250727,283,202684,,,Lin Zhu,R,173,CHN,31.4,215480,,,Suzan Lamens,R,,NED,26.0,6-2 6-2,3,R32,65,3,2,43,25,19,9,8,1,3,0,4,42,23,10,5,8,1,7,493,101,64,938
2025-806,Montreal,Hard,96,PM,20250727,282,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.8,256684,,Q,Aoi Ito,U,,JPN,21.1,4-6 7-5 6-3,3,R32,134,1,7,102,57,39,23,15,7,11,0,5,96,69,41,12,16,2,8,51,1126,110,678
2025-806,Montreal,Hard,96,PM,20250727,281,220520,28,,Mccartney Kessler,R,,USA,26.0,259799,4,,Mirra Andreeva,R,,RUS,18.2,7-6(5) 6-4,3,R32,105,2,8,75,48,28,9,11,3,9,0,4,73,38,20,14,11,7,14,32,1455,5,4914
2025-806,Montreal,Hard,96,PM,20250727,280,216146,24,,Marta Kostyuk,R,175,UKR,23.0,214082,15,,Daria Kasatkina,R,170,AUS,28.2,3-6 6-3 7-6(4),3,R32,147,4,9,104,52,35,18,15,6,13,0,11,92,57,32,13,15,4,11,28,1616,18,2361
2025-806,Montreal,Hard,96,PM,20250727,279,214981,9,,Elena Rybakina,R,184,KAZ,26.1,211713,,,Jaqueline Cristian,R,180,ROU,27.1,6-0 7-6(5),3,R32,83,8,0,51,28,25,15,9,1,1,1,3,69,42,28,9,9,4,7,12,2893,52,1108
2025-806,Montreal,Hard,96,PM,20250727,278,215035,30,,Dayana Yastremska,R,175,UKR,25.1,215613,8,,Emma Navarro,R,,USA,24.1,7-5 6-4,3,R32,102,6,4,82,47,34,15,11,9,12,0,4,68,44,23,14,11,4,9,35,1394,11,3420
2025-806,Montreal,Hard,96,PM,20250727,277,216153,5,,Amanda Anisimova,R,180,USA,23.9,221054,,,Emma Raducanu,R,175,GBR,22.7,6-2 6-1,3,R32,64,4,2,45,27,22,10,8,0,1,0,1,49,34,17,4,7,5,10,7,4470,33,1405
2025-806,Montreal,Hard,96,PM,20250727,276,202494,10,,Elina Svitolina,R,174,UKR,30.8,214939,,,Anna Kalinskaya,R,175,RUS,26.6,6-1 6-1,3,R32,55,8,2,43,24,22,9,7,3,3,1,5,46,24,13,7,7,3,8,13,2794,31,1487
2025-806,Montreal,Hard,96,PM,20250727,275,211768,,,Naomi Osaka,R,180,JPN,27.7,211533,22,,Jelena Ostapenko,R,177,LAT,28.1,6-2 6-4,3,R32,72,5,1,52,34,24,7,9,2,5,2,4,49,30,15,7,9,3,9,49,1214,26,1750
2025-806,Montreal,Hard,96,PM,20250727,274,201545,,,Anastasija Sevastova,R,169,LAT,35.2,202468,3,,Jessica Pegula,R,170,USA,31.4,3-6 6-4 6-1,3,R32,101,2,2,77,55,32,13,13,8,12,1,3,80,47,26,16,13,4,10,386,150,4,6423
2025-806,Montreal,Hard,96,PM,20250727,273,201619,6,,Madison Keys,R,178,USA,30.4,216083,,,Caty Mcnally,R,,USA,23.6,2-6 6-3 6-3,3,R32,134,3,7,92,63,42,13,13,4,7,1,7,100,68,44,12,13,9,13,8,4374,116,637
2025-806,Montreal,Hard,96,PM,20250727,272,214096,11,,Karolina Muchova,R,178,CZE,28.9,202505,17,,Belinda Bencic,R,175,SUI,28.3,6-7(2) 6-2 6-3,3,R32,162,4,1,111,66,45,24,14,10,11,1,5,104,70,45,17,15,10,15,14,2718,20,2190
2025-806,Montreal,Hard,96,PM,20250727,271,220704,16,,Clara Tauson,R,182,DEN,22.5,263857,,,Yuliia Starodubtseva,R,,UKR,25.4,6-3 6-0,3,R32,73,2,1,38,25,20,8,8,0,1,0,0,46,25,9,11,7,4,9,19,2346,73,899
2025-806,Montreal,Hard,96,PM,20250727,270,216347,2,,Iga Swiatek,R,176,POL,24.1,220332,,,Eva Lys,R,165,GER,23.5,6-2 6-2,3,R32,72,2,3,48,26,19,14,8,1,1,0,3,53,37,21,4,8,2,6,3,6813,69,924
2025-806,Montreal,Hard,96,PM,20250727,269,221103,1,,Coco Gauff,R,175,USA,21.3,203389,,,Danielle Collins,R,178,USA,31.6,7-5 4-6 7-6(2),3,R64,175,3,23,113,60,38,17,17,7,16,2,13,121,66,39,19,17,7,16,2,7669,61,952
2025-806,Montreal,Hard,96,PM,20250727,268,206368,,,Veronika Kudermetova,R,175,RUS,28.2,215337,29,,Olga Danilovic,L,,SRB,24.5,6-4 6-2,3,R64,84,2,2,46,22,18,18,9,0,0,2,4,65,38,27,10,9,4,7,42,1308,40,1325
2025-806,Montreal,Hard,96,PM,20250727,267,239475,,WC,Victoria Mboko,R,,CAN,18.9,213550,23,,Sofia Kenin,R,170,USA,26.6,6-2 6-3,3,R64,79,12,3,61,39,32,8,9,2,3,0,1,56,36,20,8,8,6,10,85,836,27,1708
2025-806,Montreal,Hard,96,PM,20250727,266,213631,,,Marie Bouzkova,R,180,CZE,27.0,223670,14,,Diana Shnaider,L,,RUS,21.3,6-2 7-6(5),3,R64,123,3,4,65,36,22,15,10,2,6,0,8,91,58,33,8,10,7,13,39,1372,17,2526
2025-806,Montreal,Hard,96,PM,20250727,265,202684,,,Lin Zhu,R,173,CHN,31.4,206420,12,,Ekaterina Alexandrova,R,175,RUS,30.6,1-6 6-2 6-4,3,R64,115,4,0,82,55,35,13,12,5,9,8,7,83,51,32,15,13,8,13,493,101,15,2666
2025-806,Montreal,Hard,96,PM,20250727,264,215480,,,Suzan Lamens,R,,NED,26.0,206242,18,,Beatriz Haddad Maia,L,185,BRA,29.1,6-2 1-6 6-3,3,R64,132,1,5,73,45,35,13,12,3,5,3,6,88,55,38,13,12,9,12,64,938,21,2129
2025-806,Montreal,Hard,96,PM,20250727,263,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.8,221909,26,,Ashlyn Krueger,R,185,USA,21.2,6-4 6-4,3,R64,96,4,5,59,27,20,18,10,0,2,7,8,82,47,31,12,10,4,8,51,1126,29,1544
2025-806,Montreal,Hard,96,PM,20250727,262,256684,,Q,Aoi Ito,U,,JPN,21.1,211148,7,,Jasmine Paolini,R,160,ITA,29.5,2-6 7-5 7-6(5),3,R64,147,1,11,120,82,44,17,16,11,19,2,7,98,62,35,16,16,3,10,110,678,9,3576
2025-806,Montreal,Hard,96,PM,20250727,261,259799,4,,Mirra Andreeva,R,,RUS,18.2,215370,,WC,Bianca Andreescu,R,170,CAN,25.1,W/O,3,R64,0,,,,,,,,,,,,,,,,,,,5,4914,187,391
2025-806,Montreal,Hard,96,PM,20250727,260,220520,28,,Mccartney Kessler,R,,USA,26.0,233741,,,Maya Joint,R,,AUS,19.2,4-6 6-4 6-3,3,R64,150,3,3,108,62,43,23,15,11,14,2,6,115,70,43,21,14,10,14,32,1455,45,1248
2025-806,Montreal,Hard,96,PM,20250727,259,216146,24,,Marta Kostyuk,R,175,UKR,23.0,214954,,,Marketa Vondrousova,L,173,CZE,26.0,2-6 6-3 6-2,3,R64,100,5,6,80,43,29,15,13,4,10,2,3,65,33,20,10,12,2,9,28,1616,63,943
2025-806,Montreal,Hard,96,PM,20250727,258,214082,15,,Daria Kasatkina,R,170,AUS,28.2,215020,,,Anna Blinkova,R,179,RUS,26.8,6-1 6-4,3,R64,74,1,7,54,32,24,10,8,5,6,1,4,46,18,8,11,9,3,8,18,2361,81,853
2025-806,Montreal,Hard,96,PM,20250727,257,214981,9,,Elena Rybakina,R,184,KAZ,26.1,221024,,,Hailey Baptiste,R,,USA,23.7,6-4 6-3,3,R64,72,11,3,58,32,27,16,10,3,3,3,4,48,25,18,12,9,0,2,12,2893,50,1156
2025-806,Montreal,Hard,96,PM,20250727,256,211713,,,Jaqueline Cristian,R,180,ROU,27.1,222328,20,,Linda Noskova,R,,CZE,20.6,6-3 6-4,3,R64,81,5,1,62,36,27,16,10,1,2,3,5,51,32,24,6,9,1,4,52,1108,23,1932
2025-806,Montreal,Hard,96,PM,20250727,255,215035,30,,Dayana Yastremska,R,175,UKR,25.1,215785,,,Camila Osorio,R,162,COL,23.5,3-6 7-6(5) 6-2,3,R64,142,3,6,114,63,39,24,15,10,16,1,9,97,61,37,15,14,5,11,35,1394,57,970
2025-806,Montreal,Hard,96,PM,20250727,254,215613,8,,Emma Navarro,R,,USA,24.1,201606,,WC,Rebecca Marino,R,183,CAN,34.6,6-1 6-2,3,R64,63,1,3,50,37,30,6,8,3,3,5,0,47,29,17,4,7,7,11,11,3420,123,621
2025-806,Montreal,Hard,96,PM,20250727,253,216153,5,,Amanda Anisimova,R,180,USA,23.9,215138,,,Lulu Sun,L,,NZL,24.2,6-4 7-6(5),3,R64,95,11,4,71,44,31,15,11,1,3,4,3,74,43,31,12,11,2,5,7,4470,97,770
2025-806,Montreal,Hard,96,PM,20250727,252,221054,,,Emma Raducanu,R,175,GBR,22.7,220548,32,,Peyton Stearns,R,,USA,23.8,6-2 6-4,3,R64,94,6,4,61,38,27,13,9,5,6,4,5,62,32,22,11,9,6,10,33,1405,37,1386
2025-806,Montreal,Hard,96,PM,20250727,251,214939,,,Anna Kalinskaya,R,175,RUS,26.6,210722,19,,Elise Mertens,R,179,BEL,29.6,1-6 7-6(4) 6-2,3,R64,143,3,11,103,56,33,19,14,8,15,5,5,86,42,28,19,13,4,10,31,1487,22,2106
2025-806,Montreal,Hard,96,PM,20250727,250,202494,10,,Elina Svitolina,R,174,UKR,30.8,215872,,Q,Kamilla Rakhimova,R,,UZB,23.9,7-5 6-2,3,R64,88,4,3,63,25,18,16,10,2,6,1,5,52,27,11,10,10,3,10,13,2794,62,946
2025-806,Montreal,Hard,96,PM,20250727,249,211768,,,Naomi Osaka,R,180,JPN,27.7,214643,13,,Liudmila Samsonova,R,180,RUS,26.7,4-6 7-6(6) 6-3,3,R64,157,8,2,92,61,45,17,15,6,9,6,1,99,57,34,28,16,3,7,49,1214,16,2576
2025-806,Montreal,Hard,96,PM,20250727,248,211533,22,,Jelena Ostapenko,R,177,LAT,28.1,213887,,,Renata Zarazua,R,,MEX,27.8,6-2 4-6 6-2,3,R64,113,6,12,71,32,24,14,13,0,5,2,7,83,57,30,9,13,4,12,26,1750,68,926
2025-806,Montreal,Hard,96,PM,20250727,247,201545,,,Anastasija Sevastova,R,169,LAT,35.2,202663,25,,Magda Linette,R,171,POL,33.4,6-3 4-6 6-4,3,R64,138,1,3,111,65,45,20,14,16,19,12,5,91,52,36,16,15,6,11,386,150,34,1404
2025-806,Montreal,Hard,96,PM,20250727,246,202468,3,,Jessica Pegula,R,170,USA,31.4,206289,,,Maria Sakkari,R,172,GRE,30.0,7-5 6-4,3,R64,92,5,2,74,48,35,8,11,8,11,3,2,62,33,18,15,11,0,5,4,6423,72,901
2025-806,Montreal,Hard,96,PM,20250727,245,201619,6,,Madison Keys,R,178,USA,30.4,201696,,Q,Laura Siegemund,R,168,GER,37.3,6-2 6-1,3,R64,65,3,1,47,36,25,5,8,3,4,0,2,35,27,11,2,7,0,5,8,4374,54,1064
2025-806,Montreal,Hard,96,PM,20250727,244,216083,,,Caty Mcnally,R,,USA,23.6,211685,31,,Rebecca Sramkova,R,,SVK,28.7,6-2 6-2,3,R64,77,1,2,58,44,25,7,8,3,6,1,1,54,36,13,7,8,6,13,116,637,36,1387
2025-806,Montreal,Hard,96,PM,20250727,243,202505,17,,Belinda Bencic,R,175,SUI,28.3,202446,,WC,Eugenie Bouchard,R,178,CAN,31.4,6-2 3-6 6-4,3,R64,136,1,3,91,55,36,22,13,5,7,0,2,92,57,33,18,14,4,8,20,2190,,
2025-806,Montreal,Hard,96,PM,20250727,242,214096,11,,Karolina Muchova,R,178,CZE,28.9,222045,,Q,Antonia Ruzic,R,,CRO,22.5,7-5 7-5,3,R64,110,6,2,83,53,35,16,12,5,7,1,2,71,47,31,10,12,2,6,14,2718,94,785
2025-806,Montreal,Hard,96,PM,20250727,241,220704,16,,Clara Tauson,R,182,DEN,22.5,214459,,,Lucia Bronzetti,R,,ITA,26.6,6-1 6-2,3,R64,75,4,3,61,36,24,13,8,4,5,1,5,44,26,16,3,7,1,6,19,2346,66,935
2025-806,Montreal,Hard,96,PM,20250727,240,263857,,,Yuliia Starodubtseva,R,,UKR,25.4,211684,21,,Magdalena Frech,R,171,POL,27.6,6-1 6-1,3,R64,67,2,0,38,24,21,7,7,0,0,1,1,42,32,14,3,7,7,12,73,899,25,1766
2025-806,Montreal,Hard,96,PM,20250727,239,220332,,,Eva Lys,R,165,GER,23.5,201499,27,,Anastasia Pavlyuchenkova,R,177,RUS,34.0,6-3 6-4,3,R64,83,0,6,66,50,32,7,10,5,7,4,10,56,32,23,9,9,1,5,69,924,30,1509
2025-806,Montreal,Hard,96,PM,20250727,238,216347,2,,Iga Swiatek,R,176,POL,24.1,215250,,Q,Hanyu Guo,R,,CHN,27.1,6-3 6-1,3,R64,72,4,6,50,31,21,9,8,1,3,0,3,50,31,12,6,8,2,8,3,6813,259,283
2025-806,Montreal,Hard,96,PM,20250727,236,203389,,,Danielle Collins,R,178,USA,31.6,202600,,Q,Viktoriya Tomova,R,170,BUL,30.4,6-3 7-5,3,R128,91,3,3,81,45,30,21,11,10,11,3,5,63,35,23,13,10,1,4,61,952,105,693
2025-806,Montreal,Hard,96,PM,20250727,235,206368,,,Veronika Kudermetova,R,175,RUS,28.2,213710,,Q,Cristina Bucsa,R,,ESP,27.5,5-7 6-2 7-5,3,R128,163,9,11,109,52,38,27,16,9,13,3,2,116,69,45,20,16,8,14,42,1308,96,773
2025-806,Montreal,Hard,96,PM,20250727,232,239475,,WC,Victoria Mboko,R,,CAN,18.9,214040,,,Kimberly Birrell,R,170,AUS,27.2,7-5 6-3,3,R128,94,15,4,67,42,30,16,11,4,5,4,6,67,35,25,15,10,3,6,85,836,79,863
2025-806,Montreal,Hard,96,PM,20250727,231,213631,,,Marie Bouzkova,R,180,CZE,27.0,220416,,,Moyuka Uchijima,R,171,JPN,23.9,6-2 7-6(4),3,R128,109,1,9,79,48,34,13,10,8,11,1,5,72,42,25,11,10,2,7,39,1372,76,884
2025-806,Montreal,Hard,96,PM,20250727,228,202684,,,Lin Zhu,R,173,CHN,31.4,219875,,Q,Varvara Gracheva,R,,FRA,24.9,6-4 7-6(3),3,R128,122,1,3,76,42,27,21,11,5,7,1,3,84,41,27,21,11,11,14,493,101,106,691
2025-806,Montreal,Hard,96,PM,20250727,227,215480,,,Suzan Lamens,R,,NED,26.0,221236,,,Polina Kudermetova,R,,UZB,22.1,6-3 4-6 6-2,3,R128,122,4,6,79,49,31,14,14,4,9,0,5,81,37,19,17,13,4,11,64,938,56,988
2025-806,Montreal,Hard,96,PM,20250727,224,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.8,211635,,Q,Louisa Chirico,R,175,USA,29.1,5-7 7-5 6-4,3,R128,186,11,15,126,68,50,25,17,9,13,3,9,144,81,48,32,17,16,21,51,1126,154,477
2025-806,Montreal,Hard,96,PM,20250727,223,256684,,Q,Aoi Ito,U,,JPN,21.1,220465,,Q,Katie Volynets,R,,USA,23.5,6-2 2-6 6-2,3,R128,120,1,1,88,74,40,7,12,4,10,1,0,83,71,33,6,12,6,14,110,678,108,684
2025-806,Montreal,Hard,96,PM,20250727,220,215370,,WC,Bianca Andreescu,R,170,CAN,25.1,206252,,,Barbora Krejcikova,R,178,CZE,29.6,6-3 6-4,3,R128,104,3,1,72,42,27,19,10,12,13,2,6,51,31,23,8,9,5,8,187,391,80,854
2025-806,Montreal,Hard,96,PM,20250727,219,233741,,,Maya Joint,R,,AUS,19.2,220367,,,Leylah Fernandez,L,168,CAN,22.8,6-4 6-1,3,R128,75,1,4,60,39,22,11,9,3,6,1,4,49,33,16,4,8,3,9,45,1248,24,1818
2025-806,Montreal,Hard,96,PM,20250727,216,214954,,,Marketa Vondrousova,L,173,CZE,26.0,223253,,,Alexandra Eala,L,173,PHI,20.1,3-6 6-1 6-2,3,R128,126,7,10,89,56,44,11,12,9,11,0,6,87,50,29,18,12,11,16,63,943,65,936
2025-806,Montreal,Hard,96,PM,20250727,215,215020,,,Anna Blinkova,R,179,RUS,26.8,214452,,,Caroline Dolehide,R,178,USA,26.8,6-4 6-1,3,R128,82,0,1,46,30,20,11,8,4,5,4,3,64,32,17,15,9,5,10,81,853,55,1057
